stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
03002,,"Stuart Street (east side of Barrie)",,  44.224757, -76.490341,,,0,
09001,,"Prince Charles Drive (east side of Collins Bay)",,  44.246860, -76.610375,,,0,
09002,,"Taylor-Kidd Boulevard (east side of Collins Bay)",,  44.249958, -76.610546,,,0,
09003,,"Mona Drive (south side of Taylor-Kidd)",,  44.251549, -76.601242,,,0,
09004,,"Mona Drive (north side of Taylor-Kidd)",,  44.251688, -76.601428,,,0,
09005,,"Aylmer Crescent (west side of Collins Bay)",,  44.249466, -76.610748,,,0,
09006,,"Edwin Street (west side of Collins Bay)",,  44.246830, -76.610542,,,0,
09018,,"Arbour Crescent (east side of Tanner)",,  44.241131, -76.559434,,,0,
09019,,"668 Tanner Drive (south side)",,  44.243136, -76.556089,,,0,
09020,,"Dolshire Street (south side of Malabar)",,  44.242411, -76.553605,,,0,
09021,,"Teal Court (south side of Malabar)",,  44.241407, -76.551133,,,0,
09022,,"Fernmoor Drive (north side of Malabar)",,  44.241543, -76.551193,,,0,
09023,,"Dolshire Street (north side of Malabar)",,  44.242556, -76.553711,,,0,
09024,,"Tanner Drive (east side of Melrose)",,  44.243732, -76.554896,,,0,
09025,,"Farnham Crescent (west side of Tanner)",,  44.241145, -76.559722,,,0,
09026,,"Arbour Heights (east side of Tanner)",,  44.239369, -76.559392,,,0,
09027,,"Arbour Heights (west side of Tanner)",,  44.239414, -76.559608,,,0,
09028,,"Bath Road (west side of Tanner)",,  44.237404, -76.559502,,,0,
09029,,"Bath Road (east side of Tanner)",,  44.237721, -76.559311,,,0,
09030,,"Frontenac Mall (north side of Bath)",,  44.237954, -76.545681,,,0,
09043,,"Reddendale Plaza (north side of Front)",,  44.218436, -76.570470,,,0,
09044,,"Lappan's Lane (south side of John Counter)",,  44.259115, -76.509128,,,0,
09045,,"RioCan at Best Buy (north side of driveway)",,  44.248046, -76.567157,,,0,
09046,,"RioCan at Petsmart (south side of driveway)",,  44.247893, -76.567148,,,0,
09048,,"Bath Road (east side of Collins Bay)",,  44.242006, -76.609897,,,0,
09049,,"Bath Road (west side of Collins Bay)",,  44.241635, -76.610133,,,0,
09050,,"Lappan's Lane (north side of John Counter)",,  44.259319, -76.509925,,,0,
09051,,"263 Chelsea Road (west side)",,  44.224539, -76.575099,,,0,
09053,,"Bayridge Centre (north side of Taylor-Kidd)",,  44.250679, -76.590258,,,0,
09054,,"Bayridge Drive (south side of Taylor-Kidd)",,  44.250174, -76.589294,,,0,
09057,,"Princess Street east of Bayridge (south side)",,  44.259275, -76.581373,,,0,
09060,,"117 Sherwood Avenue (north side)",,  44.225621, -76.646641,,,0,
09061,,"Amherst Drive (east side of Manitou)",,  44.227101, -76.651047,,,0,
09062,,"Bayridge Secondary (south side of Taylor-Kidd)",,  44.251513, -76.594664,,,0,
09066,,"MacLean Court (south side of Gore)",,  44.259168, -76.458968,,,0,
09067,,"Grenadier Drive (south side of Gore)",,  44.259743, -76.452831,,,0,
09068,,"336 Weller Avenue (south side)",,  44.261409, -76.496212,,,0,
09069,,"212 Dalton Avenue (south side)",,  44.267724, -76.507335,,,0,
09203,,"Wolfe Island Ferry Dock (east side of Ontario)",,  44.232682, -76.478871,,,0,
09206,,"Dalgleish Avenue (east side of Rose Abbey)",,  44.261279, -76.449241,,,0,
09207,,"St. Martha Street (north side of Rose Abbey)",,  44.266088, -76.446421,,,0,
09208,,"RioCan Centre (west side of Gardiners)",,  44.244553, -76.567995,,,0,
09211,,"324 Palace Road (west side)",,  44.233922, -76.513949,,,0,
09212,,"Barrie Street (south side of Johnson)",,  44.230931, -76.491395,,,0,
09215,,"King's Crossing South (north side of Access Road)",,  44.263908, -76.499555,,,0,
09217,,"325 Palace Road (east side)",,  44.233918, -76.513680,,,0,
09221,,"McCallum Street (east side of Rose Abbey)",,  44.263439, -76.447134,,,0,
09222,,"Discovery Avenue (south side of Innovation)",,  44.274531, -76.442850,,,0,
09225,,"Barrett Court (east side of Highway 15)",,  44.250540, -76.460621,,,0,
09226,,"Grenadier Drive (east side of Highway 15)",,  44.253788, -76.460387,,,0,
09228,,"Development Dr. (west side of Gardiners)",,  44.242018, -76.567924,,,0,
09229,,"Kirkpatrick St. (east side of Division)",,  44.253649, -76.496633,,,0,
09230,,"Ridley Drive (west side of Old Colony)",,  44.253920, -76.577553,,,0,
09231,,"Taylor-Kidd Boulevard (west side of Gardiners)",,  44.251194, -76.568497,,,0,
09232,,"Taylor-Kidd Boulevard (east side of Gardiners)",,  44.251423, -76.568252,,,0,
S00018,,"1385 Waverley Crescent (south side)",,  44.243980, -76.616558,,,0,
S00028,,"1386 Waverley Crescent (north side)",,  44.244197, -76.616882,,,0,
S00029,,"Princess Mary Avenue (north side of Caen)",,  44.240608, -76.439611,,,0,
S00032,,"Brock Street (north side) east of Bagot Street",,  44.230997, -76.484183,,,0,
S00033,,"Invista (south side of Front)",,  44.218866, -76.559268,,,0,
S00034,,"Trailhead Place (south side of King)",,  44.219908, -76.538267,,,0,
S00043,,"Parkway (north side of Princess)",,  44.251339, -76.532871,,,0,
S00044,,"Parkway (south side of Princess)",,  44.251381, -76.533556,,,0,
S00052,,"John Counter Boulevard (east side of Leroy Grant)",,  44.258819, -76.506039,,,0,
S00090,,"Old Colony Road (west side of Bayridge)",,  44.255296, -76.586857,,,0,
S00101,,"RioCan Centre (east side of driveway)",,  44.244917, -76.565368,,,0,
S00103,,"RioCan Centre (west side of driveway)",,  44.244954, -76.565499,,,0,
S00115,,"Princess Mary Avenue (south side of Caen)",,  44.240428, -76.439663,,,0,
S00126,,"Highway 2 at Royal Military College (south side)",,  44.237024, -76.465157,,,0,
S00127,,"Highway 2 at Royal Military College (north side)",,  44.236460, -76.467285,,,0,
S00139,,"Rideau Town Centre (north side of Gore)",,  44.259613, -76.455978,,,0,
S00225,,"Royal Canadian Legion (west side of Montreal)",,  44.251305, -76.485683,,,0,
S00226,,"Belle Park (east side of Montreal)",,  44.251150, -76.485444,,,0,
S00231,,"Russell Street (east side of Division Street)",,  44.243604, -76.495049,,,0,
S00272,,"Barrie Street (south side of Princess)",,  44.233048, -76.492165,,,0,
S00292,,"Barrie Street (north side of Brock)",,  44.232074, -76.491429,,,0,
S00356,,"Albert Street (south side of Princess)",,  44.236518, -76.500814,,,0,
S00357,,"Albert Street (north side of Princess)",,  44.236604, -76.500512,,,0,
S00363,,"800 Princess Street (south side)",,  44.239587, -76.508129,,,0,
S00364,,"Drayton Avenue (north side of Princess)",,  44.239950, -76.508582,,,0,
S00380,,"McMichael Street (north side of Princess)",,  44.247967, -76.526023,,,0,
S00396,,"Train Station Transfer Point",,  44.257527, -76.536630,,,0,
S00399,,"Kingston Gospel Temple (south side of Princess)",,  44.257988, -76.548342,,,0,
S00400,,"Andersen Drive (north side of Princess)",,  44.258256, -76.549507,,,0,
S00411,,"The Isabel/Tett Centres (north side of King)",,  44.221627, -76.506950,,,0,
S00413,,"Sir John A Macdonald Blvd. (south side of King)",,  44.221116, -76.512032,,,0,
S00417,,"The Isabel/Tett Centres (south side of King)",,  44.221524, -76.506548,,,0,
S00430,,"Douglas Library (east side of University)",,  44.227280, -76.495401,,,0,
S00431,,"University Avenue (south side of Union)",,  44.227836, -76.495983,,,0,
S00444,,"Queen's West Campus (north side of Union)",,  44.223370, -76.513975,,,0,
S00451,,"Francis Street (south side of Churchill)",,  44.222565, -76.521629,,,0,
S00501,,"Kingston Centre - Northeast Bay",,  44.242145, -76.516770,,,0,place_kngc
S00502,,"Kingston Centre - Centre-East Bay",,  44.241996, -76.516773,,,0,place_kngc
S00503,,"Kingston Centre - Southeast Bay",,  44.241834, -76.516756,,,0,place_kngc
S00504,,"Kingston Centre - Northwest Bay",,  44.242226, -76.516947,,,0,place_kngc
S00505,,"Kingston Centre - Centre-West Bay",,  44.242069, -76.516933,,,0,place_kngc
S00506,,"Kingston Centre - Southwest Bay",,  44.241906, -76.516895,,,0,place_kngc
S00523,,"Trailhead Place (north side of King)",,  44.220154, -76.538259,,,0,
S00524,,"Invista (north side of Front)",,  44.219022, -76.559520,,,0,
S00584,,"Centennial Drive (north side of Princess)",,  44.258345, -76.559714,,,0,
S00662,,"Old Colony Road (east side of Bayridge)",,  44.255300, -76.586578,,,0,
S00693,,"Cataraqui Woods Drive (east side of Cedarwood)",,  44.266903, -76.578310,,,0,
S00694,,"Cataraqui Woods Drive (west side of Cedarwood)",,  44.266819, -76.578438,,,0,
S00712,,"INVISTA Centre",,  44.276089, -76.568368,,,0,
S00730,,"Warne Crescent (south side of Dalton)",,  44.265672, -76.502023,,,0,
S00782,,"Clifford Street (north side of Kidd)",,  44.220924, -76.659918,,,0,
S00792,,"Loyalist Avenue (west side of Fairfield)",,  44.221307, -76.637088,,,0,
S00794,,"Loyalist Avenue (east side of Fairfield)",,  44.221442, -76.636887,,,0,
S00800,,"Francis Street (south side of Churchill)",,  44.222684, -76.521978,,,0,
S00818,,"École Secondaire Catholique Marie-Rivier",,  44.269264, -76.522146,,,0,
S02003,,"Bayridge Centre (east side of Bayridge)",,  44.250759, -76.589329,,,0,
S02004,,"Bayridge Centre (west side of Bayridge)",,  44.251750, -76.589214,,,0,
S02007,,"Bus Terminal Transfer Point",,  44.260002, -76.506241,,,0,place_chca
S02009,,"Queen's West Campus (south side of Union)",,  44.223031, -76.514471,,,0,
S02014,,"Bus Terminal Transfer Point on John Counter",,  44.259336, -76.505732,,,0,
S02028,,"Guy Street (west side of Division)",,  44.243599, -76.495393,,,0,
S02036,,"Brock Street (north side) east of Montreal Street",,  44.231197, -76.485592,,,0,place_dwnp
S02037,,"Brock Street (north side) west of Bagot Street",,  44.231078, -76.484744,,,0,place_dwnp
S02039,,"Bagot Street (west side) north of Brock Street",,  44.231308, -76.484446,,,0,place_dwnp
S02042,,"Alfred Street (north side of Union)",,  44.227872, -76.497145,,,0,
S02053,,"Hillendale Avenue (south side of Princess)",,  44.247709, -76.525963,,,0,
S02070,,"St. Lawrence College Transfer Point",,  44.223724, -76.526421,,,0,
S02074,,"Gardiners Centre Transfer Point",,  44.236274, -76.567685,,,0,place_grdc
S02075,,"Gardiners Centre Transfer Point",,  44.236142, -76.567772,,,0,place_grdc
S02076,,"Centennial Drive (south side of Princess)",,  44.258054, -76.557569,,,0,
S02077,,"Cataraqui Centre Transfer Point",,  44.255084, -76.571984,,,0,place_catc
S02078,,"Cataraqui Centre Transfer Point",,  44.255079, -76.572609,,,0,place_catc
S02080,,"Highway 15 at StarTek (north side of Innovation)",,  44.272163, -76.446106,,,0,
S09015,,"Taylor-Kidd Boulevard (west side of Bayridge)",,  44.250015, -76.589989,,,0,
S09030,,"Hudson Drive (east side of Bayridge)",,  44.245270, -76.590370,,,0,
S09031,,"Hudson Drive (west side of Bayridge)",,  44.244808, -76.590645,,,0,
S09032,,"Conservatory Drive (east side of Bayridge)",,  44.232775, -76.593020,,,0,
S09033,,"Acadia Drive (west side of Bayridge)",,  44.232162, -76.593231,,,0,
S09034,,"Glen Castle Road (north side of Henderson)",,  44.228157, -76.579910,,,0,
S09035,,"Glen Castle Road (south side of Henderson)",,  44.228111, -76.579275,,,0,
S09036,,"Centre 70 Park and Ride (east side of Days)",,  44.218695, -76.569150,,,0,
S09037,,"Centre 70 Park and Ride (west side of Days)",,  44.219067, -76.569450,,,0,
S09038,,"Portsmouth Avenue (north side of King)",,  44.220497, -76.526070,,,0,
S09039,,"Portsmouth Avenue (south side of King)",,  44.220318, -76.525299,,,0,
S09040,,"Sir John A Macdonald Blvd (north side of King)",,  44.221191, -76.512947,,,0,
S09041,,"1055 Princess Street/Kingston Centre (north side)",,  44.243753, -76.516950,,,0,
S09042,,"Kingston Centre (south side of Princess)",,  44.243138, -76.516251,,,0,
S09056,,"Weller Avenue (west side of First Canada)",,  44.262648, -76.497159,,,0,
S09202,,"Bagot Street (east side) north of Brock Street",,  44.231267, -76.484236,,,0,place_dwnp
S09205,,"Rideau Town Centre (south side of Gore)",,  44.259413, -76.455914,,,0,
S09209,,"Gardiners Town Centre (south side of Bath)",,  44.237038, -76.566835,,,0,
S09210,,"Kingston Centre (south side of Bath)",,  44.240496, -76.516575,,,0,
S09213,,"Stuart Street (west side of Barrie)",,  44.225496, -76.490687,,,0,
S09217,,"Kingston Centre (north side of Bath)",,  44.240705, -76.516591,,,0,
S09218,,"Gardiners Centre (north side of Bath)",,  44.237269, -76.566817,,,0,
S09227,,"King's Crossing North (east side of Access Road)",,  44.265093, -76.502179,,,0,
Smspr1,,"Montreal Street Park and Ride",,  44.278803, -76.472478,,,0,
place_catc,,"Cataraqui Centre Transfer Point",,  44.254888, -76.571876,,,1,
place_chca,,"Coach Canada Transfer Point",,  44.260089, -76.506336,,,1,
place_dwnp,,"Downtown Transfer Point",,  44.230933, -76.484467,,,1,
place_grdc,,"Gardiners Town Centre Transfer Point",,  44.236421, -76.567722,,,1,
place_kngc,,"Kingston Centre Transfer Point",,  44.242312, -76.517043,,,1,
